127.0.0.1 - - [10/May/2022:00:03:42 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [10/May/2022:00:08:09 +0700] "POST /doanhnghiep/tuyendung/timkiem HTTP/1.1" 200 14425
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:18 +0700] "GET /doanhnghiep/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:18 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:20 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:21 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:26 +0700] "POST /doanhnghiep/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:26 +0700] "GET /sinhvien HTTP/1.1" 200 11702
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:30 +0700] "GET /doanhnghiep/tuyendung HTTP/1.1" 200 35104
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:34 +0700] "POST /doanhnghiep/tuyendung/timkiem HTTP/1.1" 200 13061
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:40 +0700] "GET /sinhvien/CV/id?id=18T1021197 HTTP/1.1" 200 10200
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:41 +0700] "GET /sinhvien/diem/id?id=18T1021197 HTTP/1.1" 200 21128
0:0:0:0:0:0:0:1 - - [10/May/2022:00:12:48 +0700] "GET /trangchu HTTP/1.1" 200 4496
0:0:0:0:0:0:0:1 - - [10/May/2022:00:13:23 +0700] "GET /doanhnghiep/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:13:23 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:13:25 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:13:26 +0700] "GET /sinhvien/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:13:35 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:14:48 +0700] "GET /sinhvien/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:14:55 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:14:55 +0700] "GET /trangchu HTTP/1.1" 200 5318
0:0:0:0:0:0:0:1 - - [10/May/2022:00:14:59 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:00 +0700] "GET /trangchu HTTP/1.1" 200 4924
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:17 +0700] "GET /sinhvien/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:17 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:19 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:20 +0700] "GET /sinhvien/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:22 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:30 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:30 +0700] "GET /trangchu HTTP/1.1" 200 4699
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:34 +0700] "GET /tuyendung HTTP/1.1" 200 27394
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:49 +0700] "POST /tuyendung/dangky HTTP/1.1" 200 1073
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:50 +0700] "POST /tuyendung/huydangky HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [10/May/2022:00:15:57 +0700] "GET /tuyendung/chitiet?id=8 HTTP/1.1" 200 15014
0:0:0:0:0:0:0:1 - - [10/May/2022:00:30:00 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:11 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:45 +0700] "GET /sinhvien/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:45 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:46 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:46 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:48 +0700] "GET /sinhvien/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:53 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 200 5393
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:59 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:34:59 +0700] "GET /trangchu HTTP/1.1" 200 4699
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:04 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:04 +0700] "GET /trangchu HTTP/1.1" 200 4924
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:22 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:23 +0700] "GET /trangchu HTTP/1.1" 200 4924
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:25 +0700] "GET /sinhvien/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:25 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:27 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:28 +0700] "GET /sinhvien/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:35 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:35 +0700] "GET /trangchu HTTP/1.1" 200 5293
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:37 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:37 +0700] "GET /trangchu HTTP/1.1" 200 4899
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:40 +0700] "GET /sinhvien/updatethongtin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:40 +0700] "GET /trangchu HTTP/1.1" 200 4899
0:0:0:0:0:0:0:1 - - [10/May/2022:00:35:58 +0700] "GET /tuyendung HTTP/1.1" 200 27369
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:02 +0700] "GET /tuyendung/chitiet?id=8 HTTP/1.1" 200 14962
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:08 +0700] "GET /sinhvien/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:08 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:09 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:10 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:16 +0700] "POST /doanhnghiep/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:16 +0700] "GET /sinhvien HTTP/1.1" 200 11715
0:0:0:0:0:0:0:1 - - [10/May/2022:00:36:19 +0700] "GET /doanhnghiep/tuyendung HTTP/1.1" 200 35104
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:20 +0700] "GET /doanhnghiep/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:20 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:22 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:24 +0700] "GET /sinhvien/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:33 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:33 +0700] "GET /trangchu HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:36 +0700] "GET /tuyendung HTTP/1.1" 200 27369
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:43 +0700] "POST /tuyendung/dangky HTTP/1.1" 200 1070
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:45 +0700] "GET /sinhvien/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:45 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:46 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:47 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:52 +0700] "POST /doanhnghiep/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:52 +0700] "GET /sinhvien HTTP/1.1" 200 11993
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:58 +0700] "POST /thongbao/daxem HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:39:58 +0700] "GET /tuyendung/chitiet?id=5 HTTP/1.1" 200 14689
0:0:0:0:0:0:0:1 - - [10/May/2022:00:43:41 +0700] "GET /doanhnghiep/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:43:42 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:43:43 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:43:44 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [10/May/2022:00:43:53 +0700] "POST /doanhnghiep/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:43:53 +0700] "GET /trangchu?msg=Email+%C4%91%C4%83ng+nh%E1%BA%ADp+ho%E1%BA%B7c+m%E1%BA%ADt+kh%E1%BA%A9u+sai&title=%C4%90%C4%83ng+nh%E1%BA%ADp+t%C3%A0i+kho%E1%BA%A3n+doanh+nghi%E1%BB%87p HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:44:24 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:44:25 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:44:26 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [10/May/2022:00:44:28 +0700] "POST /doanhnghiep/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:44:28 +0700] "GET /trangchu?msg=Email+%C4%91%C4%83ng+nh%E1%BA%ADp+ho%E1%BA%B7c+m%E1%BA%ADt+kh%E1%BA%A9u+sai&title=%C4%90%C4%83ng+nh%E1%BA%ADp+t%C3%A0i+kho%E1%BA%A3n+doanh+nghi%E1%BB%87p HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:45:55 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:08 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:09 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:11 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:13 +0700] "POST /doanhnghiep/dangnhap HTTP/1.1" 200 5399
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:20 +0700] "POST /doanhnghiep/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:20 +0700] "GET /sinhvien HTTP/1.1" 200 11978
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:24 +0700] "GET /doanhnghiep/tuyendung HTTP/1.1" 200 35941
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:36 +0700] "GET /doanhnghiep/tuyendung/chitiet?id=5 HTTP/1.1" 200 10298
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:45 +0700] "GET /doanhnghiep/tuyendung/sua?id=5 HTTP/1.1" 200 39438
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:50 +0700] "POST /doanhnghiep/tuyendung/duyetsinhvien HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:57 +0700] "GET /doanhnghiep/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:57 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:58 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:46:59 +0700] "GET /sinhvien/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:47:05 +0700] "POST /sinhvien/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:47:05 +0700] "GET /trangchu HTTP/1.1" 200 5050
0:0:0:0:0:0:0:1 - - [10/May/2022:00:53:36 +0700] "GET /sinhvien/dangxuat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:00:53:36 +0700] "GET /trangchu HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [10/May/2022:00:53:37 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:00:53:39 +0700] "GET /admin/dangnhap HTTP/1.1" 404 691
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:23 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5166
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:49 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:49 +0700] "GET /css/navbar.css HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:49 +0700] "GET /js/main.js HTTP/1.1" 200 800
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:49 +0700] "GET /css/style.css HTTP/1.1" 200 4379
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:49 +0700] "GET /ckfinder/ckfinder.js HTTP/1.1" 200 533011
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:49 +0700] "GET /ckeditor/ckeditor.js HTTP/1.1" 200 753458
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:49 +0700] "GET /image/brand.png HTTP/1.1" 200 7361
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:50 +0700] "GET /favicon.ico HTTP/1.1" 404 684
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:56 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:56 +0700] "GET /css/style.css HTTP/1.1" 200 4379
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:56 +0700] "GET /js/main.js HTTP/1.1" 200 800
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:56 +0700] "GET /css/navbar.css HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:56 +0700] "GET /ckfinder/ckfinder.js HTTP/1.1" 200 533011
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:56 +0700] "GET /ckeditor/ckeditor.js HTTP/1.1" 200 753458
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:57 +0700] "GET /image/brand.png HTTP/1.1" 200 7361
0:0:0:0:0:0:0:1 - - [10/May/2022:00:54:57 +0700] "GET /favicon.ico HTTP/1.1" 404 684
0:0:0:0:0:0:0:1 - - [10/May/2022:01:05:45 +0700] "GET /doanhnghiep/dangnhap HTTP/1.1" 200 5165
0:0:0:0:0:0:0:1 - - [10/May/2022:01:05:47 +0700] "GET /dangnhap HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [10/May/2022:01:05:49 +0700] "GET /admin/dangnhap HTTP/1.1" 200 5157
0:0:0:0:0:0:0:1 - - [10/May/2022:01:05:54 +0700] "POST /admin/dangnhap HTTP/1.1" 200 5389
0:0:0:0:0:0:0:1 - - [10/May/2022:01:06:00 +0700] "POST /admin/dangnhap HTTP/1.1" 200 5389
0:0:0:0:0:0:0:1 - - [10/May/2022:01:06:41 +0700] "POST /admin/dangnhap HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2022:01:06:41 +0700] "GET /admin/doanhnghiep HTTP/1.1" 404 694
